0.00001	46.913630963434755	6.522499945854899e-12	-9.731358481052344e-8
0.000010104300000000008	47.38428155890597	6.798896884989499e-12	-1.0035088020167612e-7
0.000010308399999999996	48.304745242501504	7.36508174607147e-12	-1.064747766483446e-7
0.000010516599999999992	49.242987225642146	7.978349252982645e-12	-1.1297166115138937e-7
0.000010729100000000004	50.199880493572934	8.642989818943065e-12	-1.1986811535622457e-7
0.000010945800000000003	51.17494624518544	9.362680247089521e-12	-1.2718234103200045e-7
0.000011166999999999997	52.16950516959221	1.0142749054408182e-11	-1.3494728363659737e-7
0.000011392499999999993	53.1826286502112	1.0987157866381212e-11	-1.4317996956287595e-7
0.000011622699999999991	54.21608374425618	1.1902469565404909e-11	-1.5192057169599946e-7
0.000011857499999999998	55.26939026509306	1.2893814452574994e-11	-1.6119268173102545e-7
0.000012097000000000006	56.34296591495051	1.3967532745996858e-11	-1.71028875590547e-7
0.000012341400000000009	57.437675140963115	1.513097706903431e-11	-1.8146801073144485e-7
0.000012590699999999998	58.55348522098625	1.6391143471492505e-11	-1.9254261434265281e-7
0.000012845100000000007	59.69125794273334	1.7756624677032515e-11	-2.042960952675996e-7
0.000013104499999999996	60.85051257075612	1.9235045701773345e-11	-2.167601783670212e-7
0.000013369299999999998	62.03300206538922	2.0837579837353856e-11	-2.2999292586577922e-7
0.000013639300000000002	63.23779804870972	2.2572642400368673e-11	-2.4402551463747517e-7
0.000013914900000000006	64.46664953541641	2.4453227997319495e-11	-2.589223890366029e-7
0.000014195999999999994	65.71907365973009	2.6489995144185782e-11	-2.747247162622631e-7
0.000014482800000000001	66.99592443973911	2.869660120855542e-11	-2.9149275282393886e-7
0.000014775299999999989	68.29716421687226	3.108624967583656e-11	-3.0927839967781587e-7
0.000015073799999999991	69.62408885465904	3.367574800589137e-11	-3.281552194518211e-7
0.000015378300000000005	70.97665853515784	3.648069788022923e-11	-3.481821418921972e-7
0.00001568900000000001	72.35572127006628	3.9519812937016696e-11	-3.6943469494939103e-7
0.00001600590000000001	73.76123613277407	4.281132787974056e-11	-3.9197886527124907e-7
0.0000163293	75.19449171355714	4.637816367415152e-11	-4.159062250791244e-7
0.0000166591	76.65500232647648	5.024061253860743e-11	-4.412836312481315e-7
0.0000169957	78.14449583744317	5.4426585863501505e-11	-4.682208434903057e-7
0.00001733900000000001	79.66248519477345	5.89600360438097e-11	-4.967938026959788e-7
0.000017689299999999997	81.21025188879945	6.38721420666456e-11	-5.271162036520801e-7
0.000018046599999999987	82.78774988867644	6.919241493762072e-11	-5.592822890227748e-7
0.00001841119999999999	84.39625670039297	7.495732304341949e-11	-5.934191633267818e-7
0.000018783099999999986	86.0357243433528	8.120154963417701e-11	-6.296330833096815e-7
0.0000191626	87.70742638825688	8.796772471588356e-11	-6.680660497312442e-7
0.00001954970000000002	89.4113129514159	9.529657402047117e-11	-7.088377194564688e-7
0.000019944600000000006	91.14821405168928	1.0323582787453848e-10	-7.520954548247613e-7
0.000020347500000000018	92.91895761738424	1.1183727674917436e-10	-7.979957317844744e-7
0.00002075859999999999	94.72436950020399	1.2115710989495501e-10	-8.467046690390133e-7
0.000021177900000000016	96.5643961552764	1.3125132085224478e-10	-8.983734548797918e-7
0.00002160570000000001	98.44029965445415	1.4218635210813579e-10	-9.531992451243488e-7
0.0000220422	100.35290070105505	1.5403430248439996e-10	-1.0113788585266986e-6
0.00002248750000000002	102.30258030823218	1.6686943256114573e-10	-1.0731068996494228e-6
0.000022941800000000015	104.29015614892532	1.8077280746390766e-10	-1.1386030056258745e-6
0.000023405200000000014	106.31600689803696	1.9583242803023915e-10	-1.2080846920166017e-6
0.000023878	108.38138392793284	2.1214869834137537e-10	-1.2818127315738914e-6
0.000024360399999999995	110.48709897981313	2.2982430950658367e-10	-1.36004843379906e-6
0.000024852500000000023	112.63352583674713	2.4897149672920904e-10	-1.443051391931908e-6
0.000025354600000000016	114.82190903710871	2.6971726908234807e-10	-1.531130554777702e-6
0.0000258668	117.05261917992617	2.9218709112392216e-10	-1.624577590139064e-6
0.000026389300000000022	119.32646130769689	3.165276904543102e-10	-1.7237186954714055e-6
0.0000269224	121.64467327033285	3.428993370806235e-10	-1.8289191538220615e-6
0.000027466299999999998	124.00805537147737	3.7146650974449303e-10	-1.9405465231202937e-6
0.000028021099999999988	126.41697203532453	4.024100942936195e-10	-2.0589678369477535e-6
0.000028587199999999993	128.8730882782634	4.3593820360072945e-10	-2.1846369228328266e-6
0.00002916469999999998	131.37676455025164	4.722533040657101e-10	-2.31796757318072e-6
0.000029753900000000017	133.9292269102753	5.115979902596397e-10	-2.4594437820074585e-6
0.000030354900000000027	136.53083289330067	5.542143711902856e-10	-2.6095286194745107e-6
0.0000309681	139.1832367512822	6.003802381422423e-10	-2.7687882025955995e-6
0.000031593699999999975	141.887224250993	6.50395630831146e-10	-2.9377709013218194e-6
0.000032232	144.64401117060396	7.045844611143164e-10	-3.1170845787153138e-6
0.000032883100000000024	147.45394746789754	7.632728069885799e-10	-3.3073145262141647e-6
0.000033547400000000024	150.31867595992816	8.268582094267724e-10	-3.509168567756861e-6
0.000034225100000000005	153.23897368427276	8.957399830524247e-10	-3.7233358012225238e-6
0.00003491649999999998	156.21604646123694	9.703531100438878e-10	-3.950577030626904e-6
0.00003562179999999997	159.25066708751268	1.0511787467234424e-9	-4.19166367392751e-6
0.00003634139999999998	162.34446630194617	1.1387446534148195e-9	-4.44748206754147e-6
0.00003707560000000003	165.4986412121376	1.233603685135577e-9	-4.718936970137975e-6
